adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tmdb_keywords,production_countries,year,month,day,decade,LLM_Raw_Response
False,/dnntDAQTicvgtl313Ju4dIpZwtq.jpg,"[27, 53]",513983,en,Baphomet,"An American family celebrates their 28-year-old daughter's pregnancy. The celebration is interrupted when a Satanic cult leader, Henrik Brandr, unexpectedly visits their ranch. Henrik offers to pay the family a large sum for ownership of their land. Jacob Richardson, the father, rejects the offer due to the priceless sentimental value of the ranch. Henrik, displeased, begins to put devastating curses on the Richardsons, trying to force them off their land - even if it means murdering them. After suffering unexplainable tragedies, the Richardsons seek help from Marybeth, a white witch high priestess. They soon discover a terrible secret about their house, revealing why their land is so valuable to the cult. They realize they must protect their house from the cult at all costs, and a violent battle between good and evil ensues.",15.7031,https://image.tmdb.org/t/p/original/1l6S3EID762dvTOrNwoCRNTESa3.jpg,2021-06-08,Baphomet,False,5.629,62,"cult, survival, family, cult leader, devil worship, ancient evil, white witch",United States of America,2021,6,8,2020,"Based on the title, overview, and keywords, I would classify the movie ""Baphomet"" under **Transgression & Moral Punishment**.

The primary fear at the core of this film appears to be the consequences of violating moral boundaries and desecrating sacred spaces. The Satanic cult leader's attempts to curse and murder the Richardson family are driven by a desire to claim their land, which holds significant spiritual value. The Richardsons' struggles to protect their home from the cult can be seen as a metaphor for the struggle against moral corruption and the consequences of transgressing divine laws.

The film's focus on ancient evil, devil worship, and the battle between good and evil also suggests that the horror stems from the characters' failure to respect sacred boundaries and the resulting moral punishment."
False,/1e0RlmjJ95siFxbqXoXSfPCvjGr.jpg,"[18, 53, 27]",869720,pt,As Almas que Dançam no Escuro,A grieving father goes after the one responsible for the death of his daughter and discovers secrets that the young girl had hidden before she died. His search takes him to a nightclub where an enigmatic host promises to help him in exchange for something. Little did the father know the consequences of this agreement.,7.0928,https://image.tmdb.org/t/p/original/e4lIqS2Nr0L47ZhvOrefy5sICZR.jpg,2021-06-08,Souls Dancing in the Dark,False,6.8,3,,Brazil,2021,6,8,2020,"Based on the title, overview, and keywords, I would classify ""Souls Dancing in the Dark"" under **Grief & Familial Trauma**.

The movie appears to be centered around a grieving father's quest for answers and justice after the death of his daughter. The secrets she had hidden before her death seem to play a crucial role in the story, suggesting that the horror stems from unresolved family issues and the consequences of meddling with the unknown. The enigmatic host at the nightclub promises to help the father, but this agreement likely comes with unforeseen costs, which is typical of the Grief & Familial Trauma category.

While there may be elements of possession or supernatural forces involved, the core fear driving the horror seems to be rooted in the father's grief and his attempts to connect with his deceased daughter. This classification also takes into account the themes of family legacy, inheritance, and the consequences of playing with forces beyond human control."
False,/wvx8tpf2OcMkPcTwXT7aDhJOCPr.jpg,[27],738748,en,Ebola Rex,"A captive Tyrannosaurus Rex is injected with the Ebola Virus by a crazed protester and escapes a lab to wreak havoc in Southern California. It's up to an fearless General and a obsessed, renegade Soldier to stop it.",3.7519,https://image.tmdb.org/t/p/original/sbbFZtOOVUZBXSX7ur6XrVAnrXl.jpg,2021-06-08,Ebola Rex,False,1.3,3,"tyrannosaurus rex, dinosaur",United States of America,2021,6,8,2020,"Based on the title, overview, and keywords, I would classify ""Ebola Rex"" under **Contagion & Mutation** (Fear category 6).

The primary fear in this film appears to be the transformation of a Tyrannosaurus Rex into a monstrous, Ebola-infected creature that wreaks havoc in Southern California. The horror stems from the non-sentient agent (the Ebola virus) causing involuntary biological change and chaos.

While there is an external presence (the crazed protester), the primary fear is not one of invasion or replacement but rather the uncontrollable spread of a deadly disease and its effects on the dinosaur's behavior."
False,/bXZQBnUSlGrz9Lz7omkH62WkkME.jpg,"[27, 53]",835292,en,Blackstock Boneyard,"Wrongfully executed 100 years earlier, brothers Thomas and Meeks Griffin rise from the grave to exact vengeance on the descendants of those responsible.",2.7232,https://image.tmdb.org/t/p/original/99P0fh73u4Zer8B21PUPvxSEcd6.jpg,2021-06-08,Blackstock Boneyard,False,4.7,13,,United States of America,2021,6,8,2020,"Based on the title, overview, and keywords, I would classify ""Blackstock Boneyard"" under **Grief & Familial Trauma**.

The film's premise revolves around the wrongful execution of brothers Thomas and Meeks Griffin 100 years prior, which leads to their resurrection from the grave. The horror stems from the brothers' desire for vengeance against the descendants of those responsible for their deaths, which is rooted in a sense of grief, loss, and family trauma.

The film's focus on inherited guilt, family legacy, and the consequences of past wrongdoings aligns with the Grief & Familial Trauma category. The themes of resurrection, haunting, and possession also fit within this category, as they are driven by the emotional toll of the characters' experiences rather than demonic manipulation or systemic control.

While there may be elements of revenge and violence in the film, the primary fear at its core is the trauma and grief that arises from the brothers' wrongful execution and their subsequent resurrection to exact vengeance."
False,,"[27, 10749, 35]",814904,en,Still Together,"She’s a department store window designer, he’s a Nordic warrior trapped in the body of a mannequin. When her nosy co-workers disrupt our star-crossed lovers’ hushed romance, Kate and Leif must attempt a daring escape from their enchanted diorama. Can their magical bond survive the escape, or will the cynical gaze of the outside world reduce their romance to a pile of plastic?",3.5239,https://image.tmdb.org/t/p/original/qnbWxgXpNvOCLzYvvMBTSveDTR2.jpg,2021-06-10,Still Together,False,0.0,0,,,2021,6,10,2020,"Based on the title, overview, and keywords, I would classify ""Still Together"" under **Captivity & Voyeuristic Sadism**.

The movie appears to be about a romantic relationship between Kate and Leif, who are trapped in an enchanted diorama. The fact that they are mannequins suggests a sense of captivity, and the need for them to escape implies a desire for freedom. However, the presence of nosy co-workers and the outside world's cynical gaze creates a sense of voyeuristic sadism, as if others are watching and enjoying their predicament.

The core engine of the horror seems to be the intentional, conscious captors (the department store window designers or the external world) who are observing and manipulating Kate and Leif's situation. This classification fits best because it highlights the themes of imprisonment, deliberate cruelty, and the exploitation of others' suffering for entertainment purposes."
False,/nkgHOrbwZfuPua7QsO9chYNodl.jpg,"[27, 878, 9648]",839440,en,Dinosaur Hotel,"Sienna is desperate to win a large cash prize in a secret underground game show. However, Dinosaur's begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",3.7353,https://image.tmdb.org/t/p/original/qISzj26R3LnsChQcXQKnuyxQQhK.jpg,2021-06-11,Dinosaur Hotel,False,5.1,80,"hotel, prehistoric creature, dinosaur, creature",United Kingdom,2021,6,11,2020,"Based on the title, overview, and keywords, I would classify ""Dinosaur Hotel"" under **Invasion & Paranoia** (Category 1).

The fear at the core of this film appears to be the invasion of a human protagonist by prehistoric creatures, dinosaurs, which are hunting her down for entertainment. This category fits best because the menace is an external and uncanny presence (the dinosaurs) that drives the horror sequences, rather than an internal psychological state or a systemic control.

The fact that Sienna is desperate to win a cash prize in a secret underground game show suggests that she may be trapped in a situation where she's forced to confront this invasion, which adds to the paranoia and fear."
False,/biUrxGIyrJjMGwASrPECVbrh6w4.jpg,"[27, 9648]",663866,en,Censor,"A screener at the British Board of Film Classification (BBFC), who has earned an unsavory reputation for being the strictest censor of violent films, begins to spiral out of control after viewing a low-budget horror with similarities to the disappearance of her sister.",2.8783,https://image.tmdb.org/t/p/original/1FOEEtGFPp5cgpLfPQVMB0UNVpI.jpg,2021-06-11,Censor,False,5.8,429,"film in film, anonymous telephone call, censorship, woman director, video nasty, 1980s, film censorship, dead sister, mysterious disappearance",United Kingdom,2021,6,11,2020,"Based on the title, overview, and keywords, I would classify the movie ""Censor"" under **Institutional & Structural Control**.

The fear at the core of this film appears to be the protagonist's loss of agency and control as a result of her work in censorship. As a strict censor, she is responsible for determining what content is acceptable for public consumption, but her own moral compass begins to blur after viewing a disturbing film that mirrors the disappearance of her sister.

The horror sequences likely stem from the protagonist's growing unease with her role in controlling what others can see and experience, as well as her own guilt and paranoia about her sister's disappearance. The film's focus on censorship, control, and the blurring of moral boundaries suggests that **Institutional & Structural Control** is the primary fear category at play.

While there may be elements of possession or loss of agency present in the film, the core fear seems to be the protagonist's struggle with her role in shaping public opinion through censorship, rather than an external force taking control of her."
False,/i4tSJM9K56Naq0rH4wyGkd2H37D.jpg,"[27, 9648]",602288,ko,여고괴담 여섯번째 이야기: 모교,"After being appointed as the vice-principal of her alma mater, Eun-hee becomes plagued by hallucinations. Branded a troublemaker by the teachers, Ha-young hears strange sounds coming from the school's dilapidated restroom.",3.8319,https://image.tmdb.org/t/p/original/xHxO4K0Fxqh9VgmSUxMKT3ztvox.jpg,2021-06-17,Whispering Corridors 6: The Humming,False,6.736,36,"reboot, high school girl",South Korea,2021,6,17,2020,"Based on the title, overview, and keywords, I would classify ""Whispering Corridors 6: The Humming"" under **Institutional & Structural Control**.

The film appears to be a horror movie that takes place in a high school setting, with themes of hallucinations, strange sounds, and a sense of unease. The fact that Eun-hee is branded a troublemaker by the teachers suggests that there may be an underlying issue with the institution itself, rather than a supernatural or external force.

The use of keywords like ""reboot"" and ""high school girl"" also suggest that the film may be exploring themes of social hierarchy, peer pressure, and the struggles of adolescence within the confines of a high school setting. This aligns more closely with **Institutional & Structural Control**, where the fear stems from systemic domination and engineered loss of agency, rather than an external or supernatural force.

Overall, I believe that ""Whispering Corridors 6: The Humming"" is primarily concerned with exploring the fears and anxieties that arise from being trapped within a toxic institution, making **Institutional & Structural Control** the most fitting category."
False,/vKgfx1uglYlSACBnKBhO9P478OO.jpg,"[27, 53]",842169,en,Girl Next,"A young woman is abducted by a strange group of human traffickers who use drug and trauma based mind control to turn women into ""Sofia"" dolls. Trapped in a waking nightmare she fights for a way to escape, to avoid becoming Girl Next.",9.2806,https://image.tmdb.org/t/p/original/zx8bTpZRVPzjicmzwgWhRAEjD5I.jpg,2021-06-18,Girl Next,False,4.767,30,,"Canada, United States of America",2021,6,18,2020,"Based on the title, overview, and keywords, I would classify the movie ""Girl Next"" under the category of **Captivity & Voyeuristic Sadism**.

The film appears to revolve around a young woman who is abducted by human traffickers and subjected to mind control techniques that turn her into a ""Sofia"" doll. This suggests a scenario where the protagonist is trapped in a situation of deliberate cruelty, with an intentional captor (the traffickers) inflicting pain and coercion as part of their sinister game.

The use of drug-based mind control and trauma manipulation implies a level of sadistic intent on the part of the captors, which aligns with the Captivity & Voyeuristic Sadism category. The fact that the protagonist is fighting to escape and avoid becoming ""Girl Next"" further reinforces this classification, as it highlights the theme of captivity and deliberate cruelty.

While there may be elements of psychological horror or trauma present in the film, the primary fear at play appears to be the threat of physical and emotional captivity, rather than supernatural or psychological forces."
False,/bPNa9l9JuPf1WQYLM1nr6HRW4Jc.jpg,[27],843289,en,As the Village Sleeps,"Sarah plans a birthday weekend at her family home, bringing together an unlikely group of friends and relatives. While playing a mysterious card game, legend becomes reality and they struggle to survive as the living game turns them against each other.",2.8528,https://image.tmdb.org/t/p/original/rs4c35X0G1aSzHZCNe4fANZoVxB.jpg,2021-06-18,As the Village Sleeps,False,3.0,7,,United States of America,2021,6,18,2020,"Based on the title, overview, and keywords, I would classify ""As the Village Sleeps"" under **Captivity & Voyeuristic Sadism**.

The movie appears to be a survival horror film where a group of friends and relatives are trapped in a situation that turns them against each other. The use of a mysterious card game as a catalyst for the chaos suggests an intentional, conscious captor or sadistic agent at play. The fact that the living game turns the characters against each other implies a deliberate design to inflict pain and suffering, which is characteristic of Captivity & Voyeuristic Sadism.

While there may be elements of paranoia and social breakdown present in the film, the primary fear driving the horror seems to be the intentional captivity and manipulation by an unseen force, rather than external invasion or systemic control."
False,/hm8gTyliPMvcC9ikt0njV18cS3Q.jpg,"[27, 14, 18]",795853,en,Gaia,"In the depths of an ancient forest, something has been growing. Something older than humanity itself, and perhaps greater too. When a park ranger discovers a man and his son living wild, she stumbles onto a secret that is about to change the world.",2.5857,https://image.tmdb.org/t/p/original/v8cwfPwjHDWf5s5MxvLvcfnxPLL.jpg,2021-06-18,Gaia,False,5.944,223,"canoe, forest, forest ranger, assimilation, fungus, fungus people, father son relationship",South Africa,2021,6,18,2020,"Based on the title, overview, and keywords, I would classify the movie ""Gaia"" under the category of **Body Horror**.

The fear of bodily invasion and transformation is central to this film. The discovery of a secret that changes the world implies a profound alteration in human biology or consciousness. The presence of fungus people suggests a blurring of boundaries between humans and non-human entities, which is a hallmark of Body Horror. The father-son relationship and the park ranger's role as an outsider further emphasize the theme of bodily transformation and invasion.

While there may be elements of ecological menace (the ancient forest) or even institutional control (the government or authorities), the primary fear driving the horror in ""Gaia"" appears to be the threat to human bodies and minds posed by this mysterious, fungal presence."
False,/ae25gpphxDPEYGUxvAGmR07oQqC.jpg,"[27, 35]",800497,en,Werewolves Within,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",4.3472,https://image.tmdb.org/t/p/original/5CGgbgyvmE39Yoqa80GKsgClbQm.jpg,2021-06-25,Werewolves Within,False,6.022,591,"hotel, isolation, transformation, snowstorm, forest ranger, murder, werewolf, whodunit, power outage, based on video game, blizzard, lycanthrope, pipeline",United States of America,2021,6,25,2020,"Based on the title, overview, and keywords, I would classify ""Werewolves Within"" under **Invasion & Paranoia** (Category 1).

The primary fear at the core of this film is the invasion of an external presence (the mysterious creature/werewolf) that threatens to disrupt the social order and expose the darker aspects of human nature. The werewolf's attacks and transformations serve as a catalyst for the townspeople's worst tendencies and prejudices to rise to the surface, creating a sense of paranoia and mistrust among the group.

While there are elements of isolation (the snowstorm confining the townspeople) and transformation (the werewolf's physical changes), these aspects primarily serve to heighten the tension and fear caused by the external invasion. Therefore, I believe that **Invasion & Paranoia** is the most fitting category for this film."
False,/ciKBP3tgzUxp7sHFNZxofBXUS8k.jpg,"[28, 27, 53]",602223,en,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,7.807,https://image.tmdb.org/t/p/original/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg,2021-06-30,The Forever Purge,False,6.9,2598,"texas, sequel, prequel, murder, desert, survival horror, neo-western, purge, family surviving alone, guns and weapons",United States of America,2021,6,30,2020,"Based on the title, overview, and keywords, I would classify ""The Forever Purge"" under **Persecution & Social Breakdown**.

The film's premise revolves around a group of lawless marauders who decide to extend the annual Purge beyond its traditional 12-hour window, leading to a never-ending cycle of violence and terror. The main conflict arises from the marauders' desire to punish immigrants for their historical past, which is rooted in social and political tensions.

The fear at the core of this film is not an external invasion or possession but rather the collapse of moral order and the breakdown of societal norms. The marauders' actions are driven by a twisted sense of morality and a desire for revenge, which leads to a descent into chaos and violence.

While there may be elements of captivity and voyeuristic sadism present in the film, the primary fear is not the intentional infliction of pain or coercion but rather the collapse of social structures and the unleashing of unchecked violence."
False,/hYtqSimxvtAzlv9vrEJbMaekfiR.jpg,"[27, 53]",838941,id,Tali mati,"Hari, a young psychologist and his sister Eka, goes back to their village for the funeral of their estranged mother who committed suicide by hanging. There they are confronted with the superstitious beliefs of the locals which is behind their mother’s death.",4.1788,https://image.tmdb.org/t/p/original/eiQXZDtl68dri521hJR5ikEanvf.jpg,2021-06-30,Death Knot,False,5.2,5,,Indonesia,2021,6,30,2020,"Based on the title ""Death Knot"" and the overview, I would classify this movie under **Grief & Familial Trauma**.

The story revolves around Hari's return to his village for his mother's funeral, which was caused by her own suicide. The film explores the superstitious beliefs of the locals that contributed to her death, suggesting a deep-seated connection between family trauma and supernatural forces. This classification fits as the horror stems from grief, inheritance, or haunted domestic bonds, rather than demonic manipulation.

The fear at the core of this movie is the emotional toll of unresolved family issues, guilt, and the weight of inherited trauma, which drives the horror sequences."
False,/mGLBObg2JwEwRzsWYCVCunTlszo.jpg,"[27, 53]",842033,ko,괴기맨숀,A horror webtoon writer journeys to a shabby apartment building in search of ideas. The building's caretaker tells him about multiple strange events that happened throughout the building's history.,3.9336,https://image.tmdb.org/t/p/original/gLd1aJmAaNvLM8SwkD3cGVYIrTO.jpg,2021-06-30,Ghost Mansion,False,7.2,230,bizarre,South Korea,2021,6,30,2020,"Based on the title, overview, and keywords, I would classify ""Ghost Mansion"" under **Invasion & Paranoia** (Category 1).

The story seems to revolve around a writer who is drawn to a mysterious apartment building with a dark history of strange events. The caretaker's tales of bizarre occurrences suggest that there may be an external or uncanny presence at play, which fits the criteria for Invasion & Paranoia.

While it's possible that the horror could stem from other factors, such as the writer's own psychological state or the building's structural issues, the emphasis on ""bizarre"" events and the caretaker's stories about strange happenings suggests that an external force is driving the menace."
False,/hzPcEqyxZauvKZmUT2aJxntWPVf.jpg,"[27, 9648]",672582,en,The Deep House,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",3.1211,https://image.tmdb.org/t/p/original/52E0LGcMKHOO91P4j6hdHKVwITP.jpg,2021-06-30,The Deep House,False,5.993,1059,"lake, france, diving, supernatural, haunted house, scuba diving, drone, underwater, diver, youtube, satanic ritual, ghost, found footage, aftercreditsstinger, holding breath under water, thriller","Belgium, France, United States of America",2021,6,30,2020,"Based on the title, overview, and keywords, I would classify ""The Deep House"" into the **Invasion & Paranoia** category.

The film's premise revolves around a couple of YouTubers who discover a haunted house submerged in a lake. As they explore the house, they realize that they are not alone, and the presence of an external or uncanny force (the supernatural entity) drives the horror sequences. The fear of being replaced, infiltrated, or observed by this unseen presence is the primary concern.

While there may be elements of isolation and confinement, the core fear in ""The Deep House"" stems from the invasion of a malevolent force into their space, which aligns with the **Invasion & Paranoia** category."
False,/bu4y8d1qn9eYlJJqMZLFwlpLB4w.jpg,"[53, 9648, 27]",838609,ml,കോൾഡ് കേസ്,"Sathyajith, Assistant Commissioner of Police, along with his team is assigned to handle controversial and complicated cases. One day, while fishing on a lake side, a man finds a garbage bag trapped inside his net.",2.7951,https://image.tmdb.org/t/p/original/6lodKsWEcNNlEPbE461pD2c2SuG.jpg,2021-06-30,Cold Case,False,5.288,26,,India,2021,6,30,2020,"Based on the title ""Cold Case"" and the overview, I would classify this movie under **Institutional & Structural Control**.

The fear in this film appears to stem from the protagonist's involvement with a police institution that handles controversial and complicated cases. The discovery of a garbage bag trapped inside a fishing net suggests that the story may explore themes of social decay, corruption, or moral ambiguity within the institution. This classification fits because the primary fear is not an external invasion or possession but rather the manipulation and control exerted by the institutional system itself.

The keywords are not provided, but based on the title and overview, I believe this movie would fit into the **Institutional & Structural Control** category."
False,/qo9tN87uTsbXnaAob6aa7U33ayb.jpg,"[27, 53, 9648]",585216,en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive... and discovering they've all played the games before.",5.7427,https://image.tmdb.org/t/p/original/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,2021-07-01,Escape Room: Tournament of Champions,False,6.515,2167,"sequel, no escape, escape room, death game",United States of America,2021,7,1,2020,"Based on the title, overview, and keywords, I would classify ""Escape Room: Tournament of Champions"" under **Captivity & Voyeuristic Sadism**.

The film appears to be a sequel to the original ""Escape Room"", where contestants are trapped in escape rooms with deadly consequences. The fact that they've all played the games before suggests that there is an intentional, conscious captor or designer behind the challenges, which fits under this category.

The fear of being trapped and forced to participate in a sadistic game, with the threat of death looming over them, drives the horror in this film. This classification also aligns with the keywords ""no escape"" and ""death game"", which suggest a sense of confinement and desperation.

While there may be elements of paranoia or invasion present, the primary fear at play here is the captivity and manipulation by an external force, making **Captivity & Voyeuristic Sadism** the most fitting category."
False,/2p6YmDLyJfg9aGGx3JGGItKV5Vc.jpg,"[27, 35]",843450,cn,糖街製片廠,"A producer convinces some young creators of horror props to set up a 'haunted house' and use it as a film set. The building is an old haunted film studio: 30 years earlier an actor in a clown costume went mad and killed himself and his lover in a fire. But by communicating with the ghosts, the kids discover that the real story of what happened is quite different... A passionate, vintage-styled homage to the Hong Kong horror comedies of yesteryear.",3.0747,https://image.tmdb.org/t/p/original/jzReMbKYJb9w2LGAf3xk2fyovak.jpg,2021-07-01,Sugar Street Studio,False,0.0,0,,Hong Kong,2021,7,1,2020,"Based on the title, overview, and keywords, I would classify ""Sugar Street Studio"" under **Institutional & Structural Control**.

The film appears to be a commentary on the exploitation of creative individuals by producers and the blurring of reality and fiction. The haunted house setting serves as a metaphor for the studio's dark past, which is slowly revealed through the interactions with the ghosts. This theme of systemic control and manipulation fits well within the category of Institutional & Structural Control.

While there may be elements of Possession or Captivity present in the film, the primary fear driving the horror seems to be the exploitation and manipulation by the producer, which aligns more closely with this category."
False,/mWcJFpg74fi1QM5W24NhNFAoOV7.jpg,"[14, 10751, 12, 27]",746808,ja,妖怪大戦争 ガーディアンズ,"Kei Watanabe is a fifth grade elementary school student. He has inherited the hunter's blood to hunt yōkai. To save the world from being destroyed, Kei Watanabe challenges a war against the yōkai.",3.06,https://image.tmdb.org/t/p/original/i1HKXwn9C6vjgWt9wMJEzB2LU8D.jpg,2021-07-01,The Great Yokai War: Guardians,False,6.2,15,"friendship, kaiju, youkai, japanese mythology, monster movie, protective brothers",Japan,2021,7,1,2020,"Based on the title, overview, and keywords, I would classify ""The Great Yokai War: Guardians"" under **Invasion & Paranoia** (Category 1).

The film appears to feature a conflict between humans and yōkai, supernatural creatures from Japanese mythology. The protagonist, Kei Watanabe, is tasked with hunting down these creatures to save the world from destruction. This suggests that an external, uncanny presence (the yōkai) is threatening humanity, which aligns with the Invasion & Paranoia category.

While there may be themes of friendship and protective brothers, the primary fear driving the horror sequences appears to be the invasion of the yōkai, rather than social breakdown or institutional control."
False,/xEopUXG3LwBpBav8xT2YxKQhb22.jpg,"[27, 9648]",768334,it,A Classic Horror Story,"Five people travelling by camper crash into a tree. When they recover, the road they were driving on has been replaced by an impenetrable forest and a wooden house.",2.6034,https://image.tmdb.org/t/p/original/bifYmCujLshZo4qVdmUpP7Q2iLn.jpg,2021-07-01,A Classic Horror Story,False,5.8,1008,"italy, cult, unwanted pregnancy, snuff film, rv, violence",Italy,2021,7,1,2020,"Based on the title, overview, and keywords, I would classify ""A Classic Horror Story"" under **Persecution & Social Breakdown**.

The fear of collective madness, mob violence, and cult domination is evident in this movie. The group of travelers who crash their camper are trapped in a situation where they are subjected to an unknown and sinister force that seems to be manipulating them. The presence of a cult and unwanted pregnancy suggests a deeper social breakdown and moral decay.

While there may be elements of invasion or possession, the primary fear at play is the collapse of moral order and the descent into chaos and violence. The movie's focus on the group's struggle against an unseen force that seems to be driving them towards madness and terror reinforces this classification under Persecution & Social Breakdown."
False,/8x5GvMxJGYYEQedPN8KKxS1xRgv.jpg,"[27, 99]",543914,es,Feral,"The mountains of Oaxaca harbor the remains of a ravaged and burnt shelter, once home to a psychoanalyst priest who used it to look after savage children, trying to re-integrate them into society. Through videotape diaries and interviews, the truth of what happened is shockingly revealed.",3.237,https://image.tmdb.org/t/p/original/z29SJJpgkQDrwr84O0lBaYMGGXl.jpg,2021-07-02,Feral,False,5.2,6,"religion, fake documentary, found footage",Mexico,2021,7,2,2020,"Based on the title, overview, and keywords, I would classify ""Feral"" under **Institutional & Structural Control** (Category 3).

The movie appears to explore the theme of systemic domination and engineered loss of agency, as a psychoanalyst priest attempts to re-integrate savage children into society. The use of videotape diaries and interviews suggests that the film may be critiquing the ways in which institutions can control and manipulate individuals, particularly those who are already vulnerable or marginalized.

While there may be elements of possession or captivity present in the film, the primary fear at play seems to be the manipulation and control exerted by the institution (the psychoanalyst priest's shelter) rather than a supernatural or external force. Therefore, I believe that **Institutional & Structural Control** is the most fitting category for ""Feral""."
False,/lxUImSBqzQPFXLZxkpTEydmfH2A.jpg,"[878, 27, 35]",770899,es,Apps,"Four stories where an app will open the doors to horror. A young woman in the hands of a sinister network dedicated to the online transmission of abuse for high spheres of power. A voyeur will discover that his neighbors are hiding dark secrets that he wishes he had never heard. A little boy, used by his father to find dates online, will discover an enormous power within himself. A group of friends on their way to a beautiful cabin rented online, will fall into the hands of a sinister occult group.",4.2754,https://image.tmdb.org/t/p/original/sZjteMioPD0zM9xbCcRMWviOWYa.jpg,2021-07-10,Apps,False,4.8,5,anthology,"Chile, Argentina",2021,7,10,2020,"Based on the title, overview, and keywords, I would classify the movie ""Apps"" under **Invasion & Paranoia** (Category 1).

The film's premise revolves around various apps that open doors to horror, suggesting an external or uncanny presence infiltrating the characters' lives. The stories involve a sinister network, voyeuristic secrets, online abuse, and occult manipulation, all of which fit within the category of Invasion & Paranoia.

While some of these themes could be classified under other categories (e.g., Captivity & Voyeuristic Sadism or Institution & Structural Control), the primary fear driving the horror in ""Apps"" appears to be the invasion of personal space and privacy by external forces, making **Invasion & Paranoia** the most fitting category."
False,/oOenZ9NmmDzyRhVPdQDQ4Tmf9Pk.jpg,"[9648, 10770, 27, 99]",847329,ja,禍話,"“Magabanashi” (真・狩場噺) is a Japanese collection of chilling tales, notorious for its “true” ghost stories that blend traditional storytelling with the dynamics of social media.  Based on this, the drama “Human Story” focuses on the experiences of two members of the FEAR fan community. But is it really just a drama? Or perhaps a documentary? With an eerie intertwining of ghost stories and reality, viewers are taken on the most terrifying experience of their lives.",2.9071,https://image.tmdb.org/t/p/original/jTgsqSbqMBT2FwTPfVkKvF8s8RK.jpg,2021-07-11,Magabanashi,False,6.0,1,,Japan,2021,7,11,2020,"Based on the title, overview, and keywords, I would classify ""Magabanashi"" under **Invasion & Paranoia** (Category 1).

The film's premise suggests that the lines between reality and fiction are blurred, with ghost stories becoming increasingly intertwined with real-life experiences. This blurring of boundaries creates an atmosphere of uncertainty and paranoia, as the audience is left questioning what is real and what is just a product of the characters' imaginations.

The use of social media and traditional storytelling adds to the sense of unease, implying that the invading presence (the ghost stories) is not only external but also internalized through the characters' online interactions. This invasion of the characters' lives and minds drives the horror sequences, making **Invasion & Paranoia** the primary fear category for this film."
False,/iwCti1LGupsMjCzuhaccUA4OZfo.jpg,"[27, 53]",745881,th,ร่างทรง,"A shaman's family learn that their goddess is supposedly controlling one of them. However, their lives take a frightening turn when they realise the goddess has nothing to do with the possession.",6.1609,https://image.tmdb.org/t/p/original/tWoSE8SH6XhgWKHIL3p0sj7lA3V.jpg,2021-07-14,The Medium,False,7.0,704,"supernatural, medium, grave, thailand, shaman, occult, fake documentary, found footage, aggressive, folk horror, supernatural horror, pseudo-documentary","South Korea, Thailand",2021,7,14,2020,"Based on the title, overview, and keywords, I would classify ""The Medium"" under **Possession & Loss of Agency**. The film appears to explore themes of spiritual possession and the blurring of reality and the supernatural, which are all characteristic of this fear category.

While there may be elements of cultural or social control present in the film (as hinted at by the shamanic practices and occult themes), the primary focus seems to be on the experience of being possessed or controlled by a supernatural force. The fact that the ""goddess"" is supposedly controlling one of the family members suggests a loss of agency, which is a key aspect of possession horror.

Additionally, the use of found footage and pseudo-documentary elements adds to the sense of realism and immediacy, making the experience of possession feel all the more intense and unsettling. Overall, I believe that **Possession & Loss of Agency** is the most fitting fear category for ""The Medium""."
